primary_key,企业名称,证书编号,认定时间,有效期
3824,上海亨远船舶设备有限公司,GR202131003837,2021/12/23 0:00,三年
3825,上海建科结构新技术工程有限公司,GR202131003838,2021/12/23 0:00,三年
3826,上海洋裕汽车科技有限公司,GR202131003839,2021/12/23 0:00,三年
3827,上海文思海辉智科科技有限公司,GR202131003840,2021/12/23 0:00,三年
3828,上海鹰方信息科技有限公司,GR202131003841,2021/12/23 0:00,三年
3829,上海凯勤数字科技有限公司,GR202131003842,2021/12/23 0:00,三年
3830,上海塑盛电子商务有限公司,GR202131003843,2021/12/23 0:00,三年
3831,上海医纵信息技术有限公司,GR202131003844,2021/12/23 0:00,三年
3832,明迈防爆技术（上海）有限公司,GR202131003845,2021/12/23 0:00,三年
3833,上海久游网络科技有限公司,GR202131003846,2021/12/23 0:00,三年
3834,上海浦灵慧环保工程有限公司,GR202131003847,2021/12/23 0:00,三年
3835,云计划软件科技（上海）有限公司,GR202131003848,2021/12/23 0:00,三年
3836,上海偲睿科技有限公司,GR202131003849,2021/12/23 0:00,三年
3837,上海迈能创豪能源科技有限公司,GR202131003850,2021/12/23 0:00,三年
3838,上海锐昊环保科技有限公司,GR202131003851,2021/12/23 0:00,三年
3839,上海动擎文化传播有限公司,GR202131003852,2021/12/23 0:00,三年
3840,上海普尔斯智能科技有限公司,GR202131003853,2021/12/23 0:00,三年
3841,上海筑程环境工程有限公司,GR202131003854,2021/12/23 0:00,三年
3842,上海卿其智能科技有限公司,GR202131003855,2021/12/23 0:00,三年
3843,上海标冠胶粘制品有限公司,GR202131003856,2021/12/23 0:00,三年
3844,上海未高科技有限公司,GR202131003857,2021/12/23 0:00,三年
3845,上海君珏自动化科技有限公司,GR202131003858,2021/12/23 0:00,三年
3846,上海医浦信息科技有限公司,GR202131003859,2021/12/23 0:00,三年
3847,上海企顺信息系统有限公司,GR202131003860,2021/12/23 0:00,三年
3848,上海趣威文化发展有限公司,GR202131003861,2021/12/23 0:00,三年
3849,北极星云空间技术股份有限公司,GR202131003862,2021/12/23 0:00,三年
3850,上海柏维信息技术有限公司,GR202131003863,2021/12/23 0:00,三年
3851,上海安悦节能技术有限公司,GR202131003864,2021/12/23 0:00,三年
3852,上海素文自动化科技有限公司,GR202131003865,2021/12/23 0:00,三年
3853,上海淳音信息科技有限公司,GR202131003866,2021/12/23 0:00,三年
3854,上海白泽医学检验所有限公司,GR202131003867,2021/12/23 0:00,三年
3855,灵希光学检测科技（上海）有限公司,GR202131003868,2021/12/23 0:00,三年
3856,上海二三四五移动科技有限公司,GR202131003869,2021/12/23 0:00,三年
3857,上海旭博建筑装饰工程有限公司,GR202131003870,2021/12/23 0:00,三年
3858,上海硕荣包装技术有限公司,GR202131003871,2021/12/23 0:00,三年
3859,上海杉数网络科技有限公司,GR202131003872,2021/12/23 0:00,三年
3860,上海星畔网络科技股份有限公司,GR202131003873,2021/12/23 0:00,三年
3861,阳光恒美信息服务（上海）股份有限公司,GR202131003874,2021/12/23 0:00,三年
3862,上海誉浩信息技术有限公司,GR202131003875,2021/12/23 0:00,三年
3863,上海煦鼎实业有限公司,GR202131003876,2021/12/23 0:00,三年
3864,上海电力环保设备总厂有限公司,GR202131003877,2021/12/23 0:00,三年
3865,上海炅睿信息科技有限公司,GR202131003878,2021/12/23 0:00,三年
3866,上海远哲电子技术有限公司,GR202131003879,2021/12/23 0:00,三年
3867,上海乐今通信技术有限公司,GR202131003880,2021/12/23 0:00,三年
3868,上海万得宏汇信息技术有限公司,GR202131003881,2021/12/23 0:00,三年
3869,瑞拓电气（上海）有限公司,GR202131003882,2021/12/23 0:00,三年
3870,上海韦世科技有限公司,GR202131003883,2021/12/23 0:00,三年
3871,上海莱馥医疗科技有限公司,GR202131003884,2021/12/23 0:00,三年
3872,佳配医疗科技（上海）有限公司,GR202131003885,2021/12/23 0:00,三年
3873,上海同筵信息科技有限公司,GR202131003886,2021/12/23 0:00,三年
3874,上海爱仕达汽车零部件有限公司,GR202131003887,2021/12/23 0:00,三年
3875,上海军臣电子科技有限公司,GR202131003888,2021/12/23 0:00,三年
3876,上海九图控制技术有限公司,GR202131003889,2021/12/23 0:00,三年
3877,上海赋誉实验室设备有限公司,GR202131003890,2021/12/23 0:00,三年
3878,上海七乙医疗科技有限公司,GR202131003891,2021/12/23 0:00,三年
3879,上海找帮手信息科技有限公司,GR202131003892,2021/12/23 0:00,三年
3880,上海旋胜科技有限公司,GR202131003893,2021/12/23 0:00,三年
3881,上海欣运塑胶制品有限公司,GR202131003894,2021/12/23 0:00,三年
3882,顺络（上海）电子有限公司,GR202131003895,2021/12/23 0:00,三年
3883,上海宇禾控制技术有限公司,GR202131003896,2021/12/23 0:00,三年
3884,上海义辰信息科技有限公司,GR202131003897,2021/12/23 0:00,三年
3885,上海泽超实业有限公司,GR202131003898,2021/12/23 0:00,三年
3886,上海锦铝金属制品有限公司,GR202131003899,2021/12/23 0:00,三年
3887,迪克斯汽车电器（上海）有限公司,GR202131003900,2021/12/23 0:00,三年
3888,艾品美化妆品（上海）有限公司,GR202131003901,2021/12/23 0:00,三年
3889,上海克万机械设备技术服务有限公司,GR202131003902,2021/12/23 0:00,三年
3890,上海传英信息技术有限公司,GR202131003903,2021/12/23 0:00,三年
3891,艾比玛特医药科技（上海）有限公司,GR202131003904,2021/12/23 0:00,三年
3892,海芙德建筑产品（上海）有限公司,GR202131003905,2021/12/23 0:00,三年
3893,上海君实生物工程有限公司,GR202131003906,2021/12/23 0:00,三年
3894,上海锋思城界建筑设计研究院有限公司,GR202131003907,2021/12/23 0:00,三年
3895,上海易索网络科技有限公司,GR202131003908,2021/12/23 0:00,三年
3896,上海一电集团有限公司,GR202131003909,2021/12/23 0:00,三年
3897,上海昂晨电子科技集团有限公司,GR202131003910,2021/12/23 0:00,三年
3898,上海瓶钵信息科技有限公司,GR202131003911,2021/12/23 0:00,三年
3899,上海恒荷机电科技有限公司,GR202131003912,2021/12/23 0:00,三年
3900,上海晨斐电子科技有限公司,GR202131003913,2021/12/23 0:00,三年
3901,上海学登信息科技有限公司,GR202131003914,2021/12/23 0:00,三年
3902,上海鹏瞻粉体工程有限公司,GR202131003915,2021/12/23 0:00,三年
3903,上海瓴豆信息科技有限公司,GR202131003916,2021/12/23 0:00,三年
3904,上海祺沣装饰材料有限公司,GR202131003917,2021/12/23 0:00,三年
3905,上海宝珏信息技术有限公司,GR202131003918,2021/12/23 0:00,三年
3906,上海米帝信息技术有限公司,GR202131003919,2021/12/23 0:00,三年
3907,上海众鸿电子科技有限公司,GR202131003920,2021/12/23 0:00,三年
3908,上海塑世实业发展有限公司,GR202131003921,2021/12/23 0:00,三年
3909,上海汇像信息技术有限公司,GR202131003922,2021/12/23 0:00,三年
3910,上海亮茂不锈钢设备有限公司,GR202131003923,2021/12/23 0:00,三年
3911,上海熹为信息技术有限公司,GR202131003924,2021/12/23 0:00,三年
3912,凯盛数智信息技术科技（上海）有限公司,GR202131003925,2021/12/23 0:00,三年
3913,上海言鹏实业有限公司,GR202131003926,2021/12/23 0:00,三年
3914,拜默实验设备（上海）股份有限公司,GR202131003927,2021/12/23 0:00,三年
3915,上海科唯斯工程设计有限公司,GR202131003928,2021/12/23 0:00,三年
3916,上海创怡环境技术有限公司,GR202131003929,2021/12/23 0:00,三年
3917,上海智光电力技术有限公司,GR202131003930,2021/12/23 0:00,三年
3918,上海博阳包装技术有限公司,GR202131003931,2021/12/23 0:00,三年
3919,上海芙野光学技术有限公司,GR202131003932,2021/12/23 0:00,三年
3920,禹辉（上海）新材料科技股份有限公司,GR202131003933,2021/12/23 0:00,三年
3921,上海潘博网络科技有限公司,GR202131003934,2021/12/23 0:00,三年
3922,上海瞰融信息技术发展有限公司,GR202131003935,2021/12/23 0:00,三年
3923,上海东福亚机电科技有限公司,GR202131003936,2021/12/23 0:00,三年
3924,上海紫邦科技有限公司,GR202131003937,2021/12/23 0:00,三年
3925,费梅特（上海）精密机械有限公司,GR202131003938,2021/12/23 0:00,三年
3926,上海畅跃信息技术有限公司,GR202131003939,2021/12/23 0:00,三年
3927,上海天顺智能科技有限公司,GR202131003940,2021/12/23 0:00,三年
3928,上海图域数码科技有限公司,GR202131003941,2021/12/23 0:00,三年
3929,豪威芯仑传感器（上海）有限公司,GR202131003942,2021/12/23 0:00,三年
3930,魔珐（上海）信息科技有限公司,GR202131003943,2021/12/23 0:00,三年
3931,上海万格生物科技有限公司,GR202131003944,2021/12/23 0:00,三年
3932,上海磁塞瑞科技有限公司,GR202131003945,2021/12/23 0:00,三年
3933,上海博坤信息技术有限公司,GR202131003946,2021/12/23 0:00,三年
3934,上海勤易机电科技有限公司,GR202131003947,2021/12/23 0:00,三年
3935,上海盈竹信息科技有限公司,GR202131003948,2021/12/23 0:00,三年
3936,上海浩宜信息科技有限公司,GR202131003949,2021/12/23 0:00,三年
3937,上海祥鸿汽车维修检测设备有限公司,GR202131003950,2021/12/23 0:00,三年
3938,上海深益信息科技有限公司,GR202131003951,2021/12/23 0:00,三年
3939,上海阳顿电气制造有限公司,GR202131003952,2021/12/23 0:00,三年
3940,领科汇智科技有限公司,GR202131003953,2021/12/23 0:00,三年
3941,上海昕鼎网络科技有限公司,GR202131003954,2021/12/23 0:00,三年
3942,上海迪勤智能科技有限公司,GR202131003955,2021/12/23 0:00,三年
3943,上海宣科智能科技有限公司,GR202131003956,2021/12/23 0:00,三年
3944,上海追索信息科技有限公司,GR202131003957,2021/12/23 0:00,三年
3945,上海享恩机械设备有限公司,GR202131003958,2021/12/23 0:00,三年
3946,上海艾彬建筑科技有限公司,GR202131003959,2021/12/23 0:00,三年
3947,华钦利宏金融信息服务（上海）有限公司,GR202131003960,2021/12/23 0:00,三年
3948,上海翊箬医药科技有限公司,GR202131003961,2021/12/23 0:00,三年
3949,上海凌晨文化发展有限公司,GR202131003962,2021/12/23 0:00,三年
3950,上海寰擎信息科技有限公司,GR202131003963,2021/12/23 0:00,三年
3951,上海盈溪电子商务有限公司,GR202131003964,2021/12/23 0:00,三年
3952,普天线缆集团（上海）楼宇智能有限公司,GR202131003965,2021/12/23 0:00,三年
3953,上海治臻新能源股份有限公司,GR202131003966,2021/12/23 0:00,三年
3954,上海聊声智能科技有限公司,GR202131003967,2021/12/23 0:00,三年
3955,上海科昴智能科技有限公司,GR202131003968,2021/12/23 0:00,三年
3956,上海钧风电控科技有限公司,GR202131003969,2021/12/23 0:00,三年
3957,上海钹乐诗生物技术有限公司,GR202131003970,2021/12/23 0:00,三年
3958,磐瑟自动化科技（上海）有限公司,GR202131003971,2021/12/23 0:00,三年
3959,上海碳辰新材料科技有限公司,GR202131003972,2021/12/23 0:00,三年
3960,上海文思海辉软件技术有限公司,GR202131003973,2021/12/23 0:00,三年
3961,上海青城模型艺术设计有限公司,GR202131003974,2021/12/23 0:00,三年
3962,上海吉朗景观工程有限公司,GR202131003975,2021/12/23 0:00,三年
3963,上海旻易健康科技有限公司,GR202131003976,2021/12/23 0:00,三年
3964,上海虹匠实业有限公司,GR202131003977,2021/12/23 0:00,三年
3965,上海允晟医学检验所有限公司,GR202131003978,2021/12/23 0:00,三年
3966,优华劳斯汽车系统（上海）有限公司,GR202131003979,2021/12/23 0:00,三年
3967,上海联纵数据服务有限公司,GR202131003981,2021/12/23 0:00,三年
3968,上海途悠信息科技有限公司,GR202131003982,2021/12/23 0:00,三年
3969,上海冠意捷实业有限公司,GR202131003983,2021/12/23 0:00,三年
3970,上海台达建筑安装工程有限公司,GR202131003984,2021/12/23 0:00,三年
3971,上海子元汽车零部件有限公司,GR202131003985,2021/12/23 0:00,三年
3972,赤途实业（上海）有限公司,GR202131003986,2021/12/23 0:00,三年
3973,上海智脑科技有限公司,GR202131003987,2021/12/23 0:00,三年
3974,素木（上海）建筑设计工程有限公司,GR202131003988,2021/12/23 0:00,三年
3975,上海兰庆新材料技术股份有限公司,GR202131003989,2021/12/23 0:00,三年
3976,上海莹净文化传播有限公司,GR202131003990,2021/12/23 0:00,三年
3977,上海胧爱文化传播有限公司,GR202131003991,2021/12/23 0:00,三年
3978,上海恒收电子科技有限公司,GR202131003992,2021/12/23 0:00,三年
3979,上海纵化实业有限公司,GR202131003993,2021/12/23 0:00,三年
3980,上海乙智物联网科技有限公司,GR202131003994,2021/12/23 0:00,三年
3981,上海网车科技有限公司,GR202131003995,2021/12/23 0:00,三年
3982,上海珩兴智能科技（集团）有限责任公司,GR202131003996,2021/12/23 0:00,三年
3983,宜发传动轴（上海）有限公司,GR202131003997,2021/12/23 0:00,三年
3984,上海颐楷医学科技有限公司,GR202131003998,2021/12/23 0:00,三年
3985,上海新弧源涂层技术有限公司,GR202131003999,2021/12/23 0:00,三年
3986,澳莆（上海）环保科技有限公司,GR202131004000,2021/12/23 0:00,三年
3987,斯微达信息技术（上海）有限公司,GR202131004001,2021/12/23 0:00,三年
3988,上海狂热网络科技有限公司,GR202131004002,2021/12/23 0:00,三年
3989,上海万帝环境技术有限公司,GR202131004003,2021/12/23 0:00,三年
3990,上海易宠信息科技有限公司,GR202131004004,2021/12/23 0:00,三年
3991,默帝珂环保设备（上海）有限公司,GR202131004005,2021/12/23 0:00,三年
3992,上海沁艾机械设备有限公司,GR202131004006,2021/12/23 0:00,三年
3993,上海溪淇电子科技有限公司,GR202131004007,2021/12/23 0:00,三年
3994,创领心律管理医疗器械（上海）有限公司,GR202131004008,2021/12/23 0:00,三年
3995,上海美亦健健康管理有限公司,GR202131004009,2021/12/23 0:00,三年
3996,上海煊廷丝印设备有限公司,GR202131004010,2021/12/23 0:00,三年
3997,上海遐通信息科技有限公司,GR202131004011,2021/12/23 0:00,三年
3998,上海启朝电子科技有限公司,GR202131004012,2021/12/23 0:00,三年
3999,上海阮拓自动化设备有限公司,GR202131004013,2021/12/23 0:00,三年
4000,上海褒润建筑科技有限公司,GR202131004014,2021/12/23 0:00,三年
4001,上海骊港幕墙科技有限公司,GR202131004015,2021/12/23 0:00,三年
4002,上海希调信息科技有限公司,GR202131004016,2021/12/23 0:00,三年
4003,上海锐比检测技术有限公司,GR202131004017,2021/12/23 0:00,三年
4004,上海三盛健康科技股份有限公司,GR202131004018,2021/12/23 0:00,三年
4005,上海酒贝乐信息技术有限公司,GR202131004019,2021/12/23 0:00,三年
4006,上海凡索金属制品有限公司,GR202131004020,2021/12/23 0:00,三年
4007,上海卓本智能科技有限公司,GR202131004021,2021/12/23 0:00,三年
